'410', '2019-10-07 00:00:00', '06:27:00', '00:45:00', '0'
'411', '2019-10-08 00:00:00', '06:09:00', '00:45:00', '0'
'412', '2019-10-09 00:00:00', '08:04:00', '00:45:00', '0'
'413', '2019-10-10 00:00:00', '08:07:00', '00:45:00', '0'
'414', '2019-10-11 00:00:00', '05:16:00', '00:45:00', '0'
'415', '2019-10-15 00:00:00', '05:44:00', '00:45:00', '0'
'416', '2019-10-16 00:00:00', '05:36:00', '00:15:00', '0'
'418', '2019-10-18 00:00:00', '01:50:00', '00:00:00', '0'
'419', '2019-10-21 00:00:00', '06:58:00', '00:45:00', '0'
'420', '2019-10-23 00:00:00', '00:00:00', '00:00:00', '2'
'421', '2019-10-24 00:00:00', '00:00:00', '00:00:00', '2'
'422', '2019-10-25 00:00:00', '05:08:00', '00:45:00', '0'
'423', '2019-10-28 00:00:00', '00:00:00', '00:00:00', '2'
'424', '2019-10-29 00:00:00', '00:00:00', '00:00:00', '2'
'425', '2019-10-30 00:00:00', '07:11:00', '00:45:00', '0'
'426', '2019-10-31 00:00:00', '06:20:00', '00:45:00', '0'
'427', '2019-10-14 00:00:00', '23:00:00', '00:00:00', '0'
'428', '2019-10-17 00:00:00', '06:33:00', '03:00:00', '0'
'429', '2019-11-04 00:00:00', '05:42:00', '00:30:00', '0'
'430', '2019-11-01 00:00:00', '00:00:00', '00:00:00', '2'
'431', '2019-11-05 00:00:00', '06:58:00', '00:45:00', '0'
'432', '2019-11-06 00:00:00', '07:02:00', '00:45:00', '0'
'433', '2019-11-07 00:00:00', '07:21:00', '00:45:00', '0'
'434', '2019-11-08 00:00:00', '05:05:00', '00:45:00', '0'
'435', '2019-11-11 00:00:00', '00:00:00', '00:00:00', '2'
'436', '2019-11-12 00:00:00', '07:27:00', '00:45:00', '0'
'437', '2019-11-13 00:00:00', '07:22:00', '00:45:00', '0'
'438', '2019-11-14 00:00:00', '06:19:00', '00:45:00', '0'
'439', '2019-11-15 00:00:00', '06:10:00', '00:45:00', '0'
'440', '2019-11-18 00:00:00', '07:15:00', '00:45:00', '0'
'441', '2019-11-19 00:00:00', '07:22:00', '00:45:00', '0'
'442', '2019-11-20 00:00:00', '06:40:00', '00:45:00', '0'
'443', '2019-11-21 00:00:00', '08:11:00', '00:45:00', '0'
'444', '2019-11-22 00:00:00', '04:54:00', '00:45:00', '0'
'445', '2019-11-25 00:00:00', '08:25:00', '00:45:00', '0'
'446', '2019-11-26 00:00:00', '05:50:00', '00:45:00', '0'
'447', '2019-11-27 00:00:00', '07:01:00', '00:45:00', '0'
'448', '2019-11-28 00:00:00', '06:14:00', '00:45:00', '0'
'449', '2019-11-29 00:00:00', '06:30:00', '00:45:00', '0'
'450', '2019-12-23 00:00:00', '00:00:00', '00:00:00', '2'
'451', '2019-12-24 00:00:00', '00:00:00', '00:00:00', '2'
'452', '2019-12-26 00:00:00', '00:00:00', '00:00:00', '2'
'453', '2019-12-27 00:00:00', '00:00:00', '00:00:00', '2'
'454', '2019-12-30 00:00:00', '00:00:00', '00:00:00', '2'
'455', '2019-12-31 00:00:00', '00:00:00', '00:00:00', '2'
'456', '2019-12-02 00:00:00', '00:00:00', '00:00:00', '2'
'457', '2019-12-03 00:00:00', '08:19:00', '09:45:00', '0'
'458', '2019-12-04 00:00:00', '07:53:00', '00:45:00', '0'
'459', '2019-12-05 00:00:00', '07:37:00', '00:45:00', '0'
'460', '2019-12-06 00:00:00', '06:58:00', '00:45:00', '0'
'461', '2019-12-09 00:00:00', '07:13:00', '00:45:00', '0'
'462', '2019-12-10 00:00:00', '05:24:00', '00:45:00', '0'
'463', '2019-12-11 00:00:00', '06:54:00', '00:45:00', '0'
'464', '2019-12-12 00:00:00', '06:24:00', '00:45:00', '0'
'465', '2019-12-13 00:00:00', '00:00:00', '00:00:00', '2'
'466', '2019-12-16 00:00:00', '07:04:00', '00:45:00', '0'
'467', '2019-12-17 00:00:00', '06:22:00', '00:45:00', '0'
'468', '2019-12-18 00:00:00', '06:25:00', '00:45:00', '0'
'469', '2019-12-19 00:00:00', '06:07:00', '00:45:00', '0'
'470', '2019-12-20 00:00:00', '02:34:00', '00:15:00', '0'
'471', '2020-01-01 00:00:00', '00:00:00', '00:00:00', '2'
'472', '2020-01-02 00:00:00', '00:00:00', '00:00:00', '2'
'473', '2020-01-03 00:00:00', '00:00:00', '00:00:00', '2'
'474', '2020-01-06 00:00:00', '07:51:00', '00:45:00', '0'
'475', '2020-01-07 00:00:00', '06:21:00', '00:45:00', '0'
'476', '2020-01-08 00:00:00', '07:13:00', '00:45:00', '0'
'477', '2020-01-09 00:00:00', '06:41:00', '00:45:00', '0'
'478', '2020-01-10 00:00:00', '04:56:00', '00:45:00', '0'
'479', '2020-01-13 00:00:00', '06:22:00', '00:45:00', '0'
'480', '2020-01-14 00:00:00', '07:36:00', '00:45:00', '0'
'481', '2020-01-15 00:00:00', '07:52:00', '00:45:00', '0'
'482', '2020-01-16 00:00:00', '07:07:00', '00:45:00', '0'
'483', '2020-01-17 00:00:00', '07:21:00', '00:45:00', '0'
'484', '2020-01-20 00:00:00', '07:57:00', '00:45:00', '0'
'485', '2020-01-21 00:00:00', '07:26:00', '00:45:00', '0'
'486', '2020-01-22 00:00:00', '07:16:00', '00:45:00', '0'
'487', '2020-01-23 00:00:00', '07:57:00', '00:45:00', '0'
'488', '2020-01-24 00:00:00', '05:25:00', '00:45:00', '0'
'489', '2020-01-27 00:00:00', '07:37:00', '00:45:00', '0'
'490', '2020-01-28 00:00:00', '07:01:00', '00:45:00', '0'
'491', '2020-01-29 00:00:00', '07:20:00', '00:45:00', '0'
'492', '2020-01-30 00:00:00', '07:26:00', '00:45:00', '0'
'493', '2020-01-31 00:00:00', '06:54:00', '00:45:00', '0'
'494', '2020-02-03 00:00:00', '07:28:00', '00:45:00', '0'
'495', '2020-02-04 00:00:00', '04:46:00', '00:45:00', '0'
'496', '2020-02-05 00:00:00', '07:39:00', '00:45:00', '0'
'497', '2020-02-06 00:00:00', '08:26:00', '00:45:00', '0'
'498', '2020-02-07 00:00:00', '04:25:00', '00:45:00', '0'
'499', '2020-02-10 00:00:00', '07:00:00', '00:45:00', '0'
'500', '2020-02-11 00:00:00', '06:15:00', '00:45:00', '0'
'501', '2020-02-12 00:00:00', '06:05:00', '00:45:00', '0'
'502', '2020-02-13 00:00:00', '07:19:00', '00:45:00', '0'
'503', '2020-02-14 00:00:00', '05:38:00', '00:45:00', '0'
'504', '2020-02-17 00:00:00', '08:40:00', '00:45:00', '0'
'505', '2020-02-18 00:00:00', '06:42:00', '00:45:00', '0'
'506', '2020-02-19 00:00:00', '07:15:00', '00:45:00', '0'
'507', '2020-02-21 00:00:00', '04:54:00', '00:45:00', '0'
'508', '2020-02-24 00:00:00', '07:31:00', '08:37:00', '0'
'509', '2020-02-20 00:00:00', '00:00:00', '00:00:00', '2'
'510', '2020-02-25 00:00:00', '07:09:00', '00:45:00', '0'
'511', '2020-02-26 00:00:00', '08:00:00', '00:00:00', '0'
'512', '2020-02-27 00:00:00', '07:29:00', '00:45:00', '0'
'513', '2020-02-28 00:00:00', '03:56:00', '00:30:00', '0'
'514', '2020-05-01 00:00:00', '00:00:00', '00:00:00', '2'
'515', '2020-05-04 00:00:00', '06:08:00', '00:45:00', '0'
'516', '2020-05-05 00:00:00', '06:21:00', '00:45:00', '0'
'517', '2020-05-06 00:00:00', '06:45:00', '00:45:00', '0'
'518', '2020-05-07 00:00:00', '07:39:00', '00:45:00', '0'
'519', '2020-05-08 00:00:00', '04:47:00', '00:45:00', '0'
'520', '2020-05-11 00:00:00', '08:09:00', '00:45:00', '0'
'521', '2020-05-12 00:00:00', '06:19:00', '00:45:00', '0'
'522', '2020-05-13 00:00:00', '06:28:00', '00:45:00', '0'
'523', '2020-05-14 00:00:00', '07:22:00', '00:45:00', '0'
'524', '2020-05-15 00:00:00', '05:17:00', '00:45:00', '0'
'525', '2020-05-21 00:00:00', '00:00:00', '00:00:00', '2'
'526', '2020-05-22 00:00:00', '00:00:00', '00:00:00', '2'
'527', '2020-05-18 00:00:00', '07:59:00', '00:45:00', '0'
'528', '2020-05-19 00:00:00', '06:27:00', '00:45:00', '0'
'529', '2020-05-20 00:00:00', '12:01:00', '00:45:00', '0'
'530', '2020-05-25 00:00:00', '07:39:00', '00:45:00', '0'
'531', '2020-05-26 00:00:00', '00:00:00', '00:00:00', '2'
'532', '2020-05-27 00:00:00', '06:17:00', '00:45:00', '0'
'533', '2020-05-28 00:00:00', '00:00:00', '00:00:00', '2'
'534', '2020-08-03 00:00:00', '01:06:00', '00:00:00', '0'
'535', '2020-08-04 00:00:00', '00:00:00', '00:00:00', '0'
'536', '2020-08-05 00:00:00', '02:30:00', '00:00:00', '0'
'537', '2020-08-06 00:00:00', '05:28:00', '00:45:00', '0'
'538', '2020-08-07 00:00:00', '05:47:00', '00:45:00', '0'
'539', '2020-08-10 00:00:00', '07:50:00', '00:45:00', '0'
'540', '2020-08-11 00:00:00', '05:09:00', '00:45:00', '0'
'541', '2020-08-12 00:00:00', '06:04:00', '00:45:00', '0'
'542', '2020-08-13 00:00:00', '06:46:00', '00:45:00', '0'
'543', '2020-08-14 00:00:00', '04:27:00', '00:45:00', '0'
'544', '2020-08-17 00:00:00', '00:00:00', '00:00:00', '2'
'545', '2020-08-18 00:00:00', '07:15:00', '00:45:00', '0'
'546', '2020-08-19 00:00:00', '07:26:00', '00:45:00', '0'
'547', '2020-08-20 00:00:00', '07:27:00', '00:45:00', '0'
'548', '2020-08-21 00:00:00', '05:07:00', '00:45:00', '0'
'549', '2020-08-24 00:00:00', '07:05:00', '00:45:00', '0'
'550', '2020-08-25 00:00:00', '07:40:00', '00:45:00', '0'
'551', '2020-08-26 00:00:00', '07:04:00', '00:45:00', '0'
'552', '2020-08-27 00:00:00', '07:40:00', '00:45:00', '0'
'553', '2020-08-28 00:00:00', '05:51:00', '00:45:00', '0'
'554', '2020-08-31 00:00:00', '08:07:00', '00:45:00', '0'
'555', '2020-09-01 00:00:00', '07:53:00', '00:45:00', '0'
'556', '2020-09-02 00:00:00', '07:08:00', '00:45:00', '0'
'557', '2020-09-03 00:00:00', '06:07:00', '00:45:00', '0'
'558', '2020-09-04 00:00:00', '06:35:00', '00:45:00', '0'
'559', '2020-09-07 00:00:00', '05:56:00', '00:45:00', '0'
'560', '2020-09-08 00:00:00', '07:06:00', '00:45:00', '0'
'561', '2020-09-09 00:00:00', '07:18:00', '00:45:00', '0'
'562', '2020-09-10 00:00:00', '07:35:00', '00:45:00', '0'
'563', '2020-09-11 00:00:00', '05:03:00', '00:45:00', '0'
'564', '2020-09-14 00:00:00', '07:25:00', '00:45:00', '0'
'565', '2020-09-15 00:00:00', '07:20:00', '00:45:00', '0'
'566', '2020-09-16 00:00:00', '08:36:00', '00:45:00', '0'
'567', '2020-09-17 00:00:00', '07:36:00', '00:45:00', '0'
'568', '2020-09-18 00:00:00', '05:02:00', '00:45:00', '0'
'569', '2020-09-21 00:00:00', '08:31:00', '00:45:00', '0'
'570', '2020-09-22 00:00:00', '07:39:00', '00:45:00', '0'
'571', '2020-09-23 00:00:00', '07:56:00', '00:45:00', '0'
'572', '2020-09-24 00:00:00', '08:46:00', '00:45:00', '0'
'573', '2020-09-25 00:00:00', '05:16:00', '00:45:00', '0'
'574', '2020-09-28 00:00:00', '07:33:00', '00:45:00', '0'
'575', '2020-09-29 00:00:00', '06:52:00', '00:45:00', '0'
'576', '2020-09-30 00:00:00', '07:08:00', '00:45:00', '0'
'577', '2020-10-01 00:00:00', '07:07:00', '00:45:00', '0'
'578', '2020-10-02 00:00:00', '06:00:00', '00:00:00', '0'
'579', '2020-10-05 00:00:00', '07:06:00', '00:45:00', '0'
'580', '2020-10-06 00:00:00', '07:16:00', '00:45:00', '0'
'581', '2020-10-07 00:00:00', '07:29:00', '00:45:00', '0'
'582', '2020-10-08 00:00:00', '07:52:00', '00:45:00', '0'
'583', '2020-10-09 00:00:00', '07:52:00', '00:45:00', '0'
'584', '2020-10-12 00:00:00', '08:32:00', '00:45:00', '0'
'585', '2020-10-13 00:00:00', '08:18:00', '00:45:00', '0'
'586', '2020-10-14 00:00:00', '08:30:00', '00:00:00', '0'
'587', '2020-10-15 00:00:00', '07:59:00', '00:45:00', '0'
'588', '2020-10-16 00:00:00', '06:04:00', '00:45:00', '0'
'589', '2020-10-19 00:00:00', '08:25:00', '00:45:00', '0'
'590', '2020-10-20 00:00:00', '08:10:00', '00:45:00', '0'
'591', '2020-10-21 00:00:00', '07:17:00', '00:45:00', '0'
'592', '2020-10-22 00:00:00', '08:38:00', '00:45:00', '0'
'593', '2020-10-23 00:00:00', '06:50:00', '00:45:00', '0'
'594', '2020-10-26 00:00:00', '08:26:00', '00:45:00', '0'
'595', '2020-10-27 00:00:00', '08:36:00', '00:45:00', '0'
'596', '2020-10-28 00:00:00', '08:30:00', '00:45:00', '0'
'597', '2020-10-29 00:00:00', '09:04:00', '00:45:00', '0'
'598', '2020-10-30 00:00:00', '05:54:00', '00:45:00', '0'
'599', '2020-11-03 00:00:00', '07:08:00', '00:45:00', '0'
'600', '2020-11-02 00:00:00', '00:00:00', '00:00:00', '2'
'601', '2020-11-04 00:00:00', '07:20:00', '00:45:00', '0'
'602', '2020-11-05 00:00:00', '08:07:00', '00:45:00', '0'
'603', '2020-11-06 00:00:00', '06:40:00', '00:45:00', '0'
'604', '2020-11-11 00:00:00', '00:00:00', '00:00:00', '2'
'605', '2020-11-09 00:00:00', '07:22:00', '00:45:00', '0'
'606', '2020-11-10 00:00:00', '08:21:00', '00:45:00', '0'
'607', '2020-11-12 00:00:00', '08:01:00', '00:45:00', '0'
'608', '2020-11-13 00:00:00', '07:44:00', '00:45:00', '0'
'609', '2020-11-16 00:00:00', '05:59:00', '00:45:00', '0'
'610', '2020-11-17 00:00:00', '08:26:00', '00:45:00', '0'
'611', '2020-11-18 00:00:00', '08:15:00', '00:45:00', '0'
'612', '2020-11-19 00:00:00', '08:20:00', '00:45:00', '0'
'613', '2020-11-20 00:00:00', '06:39:00', '00:45:00', '0'
'614', '2020-11-23 00:00:00', '08:08:00', '00:45:00', '0'
'615', '2020-11-24 00:00:00', '07:06:00', '00:45:00', '0'
'616', '2020-11-25 00:00:00', '07:36:00', '00:45:00', '0'
'617', '2020-11-27 00:00:00', '00:00:00', '00:00:00', '2'
'618', '2020-11-30 00:00:00', '00:00:00', '00:00:00', '2'
'619', '2020-11-26 00:00:00', '04:48:00', '00:00:00', '0'
'620', '2020-12-01 00:00:00', '07:13:00', '00:45:00', '0'
'621', '2020-12-02 00:00:00', '06:46:00', '00:45:00', '0'
'622', '2020-12-03 00:00:00', '06:37:00', '00:45:00', '0'
'623', '2020-12-04 00:00:00', '05:13:00', '00:45:00', '0'
'624', '2020-12-07 00:00:00', '07:32:00', '00:45:00', '0'
'625', '2020-12-08 00:00:00', '07:27:00', '00:45:00', '0'
'626', '2020-12-09 00:00:00', '07:18:00', '00:45:00', '0'
'627', '2020-12-10 00:00:00', '10:00:00', '00:45:00', '0'
'628', '2020-12-11 00:00:00', '05:05:00', '00:45:00', '0'
'629', '2020-12-31 00:00:00', '00:00:00', '00:00:00', '2'
'630', '2020-12-30 00:00:00', '00:00:00', '00:00:00', '2'
'631', '2020-12-29 00:00:00', '00:00:00', '00:00:00', '2'
'632', '2020-12-28 00:00:00', '00:00:00', '00:00:00', '2'
'633', '2020-12-25 00:00:00', '00:00:00', '00:00:00', '2'
'634', '2020-12-24 00:00:00', '00:00:00', '00:00:00', '2'
'635', '2020-12-23 00:00:00', '00:00:00', '00:00:00', '2'
'636', '2020-12-22 00:00:00', '00:00:00', '00:00:00', '2'
'637', '2020-12-21 00:00:00', '00:00:00', '00:00:00', '2'
'638', '2020-12-14 00:00:00', '09:30:00', '04:48:00', '0'
'639', '2020-12-15 00:00:00', '00:00:00', '00:00:00', '2'
'640', '2020-12-16 00:00:00', '07:49:00', '00:45:00', '0'
'641', '2020-12-17 00:00:00', '05:26:00', '00:45:00', '0'
'642', '2020-12-18 00:00:00', '03:52:00', '00:15:00', '0'
'643', '2021-01-01 00:00:00', '00:00:00', '00:00:00', '2'
'644', '2021-01-11 00:00:00', '00:00:00', '00:00:00', '2'
'645', '2021-01-28 00:00:00', '00:00:00', '00:00:00', '2'
'646', '2021-01-04 00:00:00', '08:22:00', '00:45:00', '0'
'647', '2021-01-05 00:00:00', '08:26:00', '00:45:00', '0'
'648', '2021-01-06 00:00:00', '08:16:00', '00:45:00', '0'
'649', '2021-01-07 00:00:00', '07:44:00', '00:45:00', '0'
'650', '2021-01-08 00:00:00', '05:47:00', '00:45:00', '0'
'651', '2021-01-12 00:00:00', '07:39:00', '00:45:00', '0'
'652', '2021-01-13 00:00:00', '07:34:00', '00:45:00', '0'
'653', '2021-01-14 00:00:00', '07:51:00', '00:45:00', '0'
'654', '2021-01-15 00:00:00', '06:30:00', '00:45:00', '0'
'655', '2021-01-18 00:00:00', '07:46:00', '00:45:00', '0'
'656', '2021-01-19 00:00:00', '07:43:00', '00:45:00', '0'
'657', '2021-01-20 00:00:00', '07:38:00', '00:45:00', '0'
'658', '2021-01-21 00:00:00', '07:49:00', '00:45:00', '0'
'659', '2021-01-22 00:00:00', '05:43:00', '00:45:00', '0'
'660', '2021-01-25 00:00:00', '07:45:00', '00:45:00', '0'
'661', '2021-01-26 00:00:00', '07:42:00', '00:45:00', '0'
'662', '2021-01-27 00:00:00', '07:44:00', '00:45:00', '0'
'663', '2021-01-29 00:00:00', '04:40:00', '00:45:00', '0'
'664', '2021-02-01 00:00:00', '07:16:00', '00:45:00', '0'
'665', '2021-02-02 00:00:00', '07:47:00', '00:45:00', '0'
'666', '2021-02-03 00:00:00', '07:36:00', '00:45:00', '0'
'667', '2021-02-04 00:00:00', '07:53:00', '00:45:00', '0'
'668', '2021-02-05 00:00:00', '06:43:00', '00:45:00', '0'
'669', '2021-02-08 00:00:00', '07:23:00', '00:45:00', '0'
'670', '2021-02-09 00:00:00', '07:34:00', '00:45:00', '0'
'671', '2021-02-10 00:00:00', '06:44:00', '00:45:00', '0'
'672', '2021-02-11 00:00:00', '06:59:00', '00:45:00', '0'
'673', '2021-02-12 00:00:00', '05:33:00', '00:45:00', '0'
'674', '2021-02-15 00:00:00', '07:34:00', '00:45:00', '0'
'675', '2021-02-16 00:00:00', '07:40:00', '00:45:00', '0'
'676', '2021-02-17 00:00:00', '07:39:00', '00:45:00', '0'
'677', '2021-02-18 00:00:00', '07:41:00', '00:45:00', '0'
'678', '2021-02-19 00:00:00', '04:36:00', '00:45:00', '0'
'679', '2021-02-22 00:00:00', '07:33:00', '00:45:00', '0'
'680', '2021-02-23 00:00:00', '07:29:00', '00:45:00', '0'
'681', '2021-02-24 00:00:00', '07:36:00', '00:45:00', '0'
'682', '2021-02-25 00:00:00', '07:40:00', '00:45:00', '0'
'683', '2021-02-26 00:00:00', '04:36:00', '00:45:00', '0'
